gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_sum,out_sum,pass_ratio,seed_reach,seed_kzt_attributed,secondary_roles,outflow_observed,inflow_reliable
100000003977183100,peripheral,0.6,8,0.128346,"No role indicators: 2 payers, 4 recipients, 124k KZT in / 766k KZT out.",0,True,2,4,123800.0,766000.0,,1,0.0,,True,False
100000003980083100,terminal,1.0,60,0.545173,"Receives 30k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,30000.0,0.0,0.0,1,30000.0,,True,True
100000003985389100,cutoff,0.7,14,0.437298,Hop-4 node: onward transfers were not traced (export limit). Receives 423k KZT from 1 payer.,4,False,1,0,422698.0,0.0,,7,147.43199851674615,,False,True
100000003986141100,terminal,1.0,4,0.380527,"Receives 5k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,5286.32,0.0,0.0,7,20.04772225328139,,True,True
100000003988112100,peripheral,0.6,21,0.490678,"No role indicators: 1 payer, 1 recipient, 92k KZT in / 64k KZT out.",2,False,1,1,92000.0,64000.0,0.6956521739130435,7,32251.32034773335,,True,True
100000003989033100,cutoff,0.7,11,0.300109,Hop-4 node: onward transfers were not traced (export limit). Receives 373k KZT from 1 payer.,4,False,1,0,373400.0,0.0,,1,246.19520130840993,,False,True
100000003996562100,terminal,1.0,0,0.449789,"Receives 8k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,7700.0,0.0,0.0,7,147.329959365499,,True,True
100000004004621100,terminal,1.0,13,0.707206,"Receives 75k KZT from 3 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,3,0,75389.0,0.0,0.0,10,26797.044393790722,,True,True
100000004005964100,peripheral,0.6,44,0.464244,"No role indicators: 3 payers, 3 recipients, 98k KZT in / 72k KZT out.",1,False,3,3,97900.0,72000.0,0.7354443309499489,1,14149.517503686966,,True,True
100000004006327100,cutoff,0.7,1,0.502934,Hop-4 node: onward transfers were not traced (export limit). Receives 300k KZT from 1 payer.,4,False,1,0,300000.0,0.0,,8,597.7362508354856,,False,True
100000004007116100,peripheral,0.6,44,0.129297,"No role indicators: 3 payers, 4 recipients, 765k KZT in / 148k KZT out.",0,True,3,4,764704.0,148000.0,,0,0.0,,True,False
100000004007197100,terminal,1.0,36,0.304615,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,10048.0,0.0,0.0,1,24.5503609962301,,True,True
100000004013952100,cutoff,0.7,3,0.325643,Hop-4 node: onward transfers were not traced (export limit). Receives 6k KZT from 1 payer.,4,False,1,0,5500.0,0.0,,7,26.881384740830377,,False,True
100000004015047100,coordinator,0.625,8,0.975178,Money from 11 seeds converges here via 3 collector/transit accounts across 5 clusters — candidate upper-level node for review. Also matches: consolidator.,1,False,9,1,919104.0,69195.0,0.07528527783580531,11,625832.134912547,consolidator,True,True
100000004017410100,peripheral,0.6,23,0.455692,"No role indicators: 2 payers, 5 recipients, 194k KZT in / 1.3M KZT out.",3,False,2,5,193650.0,1330915.0,6.872785954040795,7,13702.229557303885,,True,True
100000004019056100,cutoff,0.7,13,0.393481,Hop-4 node: onward transfers were not traced (export limit). Receives 50k KZT from 1 payer.,4,False,1,0,50000.0,0.0,,7,426.66127357444856,,False,True
100000004019124100,peripheral,0.6,2,0.222502,"No role indicators: 3 payers, 0 recipients, 193k KZT in / 0 KZT out.",0,True,3,0,193000.0,0.0,,11,0.0,,True,False
100000004021459100,peripheral,0.9,73,0.061431,Known seed; no transfers above the export threshold observed in the covered period.,0,True,0,0,0.0,0.0,,0,0.0,,True,False
100000004030553100,cutoff,0.7,22,0.268136,Hop-4 node: onward transfers were not traced (export limit). Receives 70k KZT from 1 payer.,4,False,1,0,70000.0,0.0,,1,79.77119127357462,,False,True
100000004035925100,cutoff,0.7,2,0.42869,Hop-4 node: onward transfers were not traced (export limit). Receives 1.1M KZT from 1 payer.,4,False,1,0,1111588.0,0.0,,7,144.50262521302568,,False,True
100000004041163100,peripheral,0.6,21,0.189512,"No role indicators: 1 payer, 2 recipients, 50k KZT in / 866k KZT out.",0,True,1,2,50000.0,866000.0,,14,0.0,,True,False
100000004041294100,cutoff,0.7,26,0.306737,Hop-4 node: onward transfers were not traced (export limit). Receives 18k KZT from 1 payer.,4,False,1,0,17800.0,0.0,,7,9.256534021942537,,False,True
100000004047887100,cutoff,0.7,4,0.29784,Hop-4 node: onward transfers were not traced (export limit). Receives 30k KZT from 1 payer.,4,False,1,0,30000.0,0.0,,7,3.124353383011437,,False,True
100000004049912100,cutoff,0.7,20,0.39962,Hop-4 node: onward transfers were not traced (export limit). Receives 10k KZT from 1 payer.,4,False,1,0,10000.0,0.0,,7,74.88136082536826,,False,True
100000004058740100,terminal,1.0,7,0.50089,"Receives 30k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,30000.0,0.0,0.0,1,30374.357830802448,,True,True
100000004064431100,peripheral,0.6,36,0.188743,"No role indicators: 1 payer, 1 recipient, 26k KZT in / 10k KZT out.",3,False,1,1,26000.0,10000.0,0.38461538461538464,1,63.52601372432152,,True,True
100000004066370100,cutoff,0.7,31,0.366835,Hop-4 node: onward transfers were not traced (export limit). Receives 65k KZT from 1 payer.,4,False,1,0,65000.0,0.0,,1,6264.473684210527,,False,True
100000004066647100,terminal,1.0,20,0.50466,"Receives 51k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,51000.0,0.0,0.0,7,381.90786355288134,,True,True
100000004070318100,distributor,0.8,0,0.706946,Fans out to 19 recipients (552k KZT) against 4 payers — pattern consistent with a distribution layer.,1,False,4,19,207246.55,551860.0,2.662818753798314,7,65931.40923513458,,True,True
100000004070530100,cutoff,0.7,4,0.297173,Hop-4 node: onward transfers were not traced (export limit). Receives 20k KZT from 1 payer.,4,False,1,0,20000.0,0.0,,7,2.082902255340958,,False,True
100000004071070100,peripheral,0.6,3,0.450465,"No role indicators: 2 payers, 1 recipient, 41k KZT in / 6k KZT out.",2,False,2,1,41000.0,6000.0,0.14634146341463414,7,10873.243775133851,,True,True
100000004071080100,consolidator,0.9,3,0.776762,"Receives from 9 distinct payers (1 seed), 239k KZT; forwards 19% — signs of consolidation.",1,False,9,2,238600.0,46500.0,0.19488683989941324,7,72047.05758837948,,True,True
100000004071444100,peripheral,0.6,3,0.342391,"No role indicators: 1 payer, 1 recipient, 247k KZT in / 100k KZT out.",3,False,1,1,247350.0,100000.0,0.40428542551041036,7,1209.134066899238,,True,True
100000004076740100,peripheral,0.6,23,0.506081,"No role indicators: 3 payers, 6 recipients, 93k KZT in / 125k KZT out.",1,False,3,6,93250.0,125000.0,1.3404825737265416,7,51977.841903020904,,True,True
100000004077081100,peripheral,0.6,5,0.340545,"No role indicators: 1 payer, 4 recipients, 140k KZT in / 615k KZT out.",3,False,1,4,140000.0,615000.0,4.392857142857143,7,160.28333826107288,,True,True
100000004094958100,transit,1.0,63,0.474766,"In 39k KZT / out 40k KZT (ratio 1.03), 100% forwarded within 2 days — pattern consistent with transit.",1,False,1,1,39000.0,40000.0,1.0256410256410255,1,39000.0,,True,True
100000004096559100,terminal,1.0,9,0.51171,"Receives 46k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,46200.0,0.0,0.0,1,19674.060660932548,,True,True
100000004097972100,peripheral,0.6,3,0.344949,"No role indicators: 1 payer, 2 recipients, 119k KZT in / 10k KZT out.",3,False,1,2,118878.0,10000.0,0.0841198539679335,7,1437.3927383352961,,True,True
100000004099450100,terminal,1.0,3,0.455816,"Receives 31k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,31000.0,0.0,0.0,7,459.86377583255273,,True,True
100000004105288100,terminal,1.0,15,0.803837,"Receives 215k KZT from 2 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,2,0,215000.0,0.0,0.0,11,113937.09600146707,,True,True
100000004107228100,cutoff,0.7,3,0.307627,Hop-4 node: onward transfers were not traced (export limit). Receives 5k KZT from 1 payer.,4,False,1,0,5000.0,0.0,,7,9.961431958106719,,False,True
100000004114962100,terminal,1.0,4,0.499722,"Receives 165k KZT from 2 payers, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,2,0,165000.0,0.0,0.0,7,195.3350460008762,,True,True
100000004130144100,terminal,1.0,9,0.560976,"Receives 200k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,200000.0,0.0,0.0,1,200000.0,,True,True
100000004134060100,terminal,1.0,1,0.620763,"Receives 88k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,88179.0,0.0,0.0,8,11220.41527763397,,True,True
100000004135268100,peripheral,0.6,58,0.444059,"No role indicators: 2 payers, 3 recipients, 1.2M KZT in / 1.0M KZT out.",1,False,2,3,1239000.0,1000200.0,0.8072639225181598,1,1517185.743721994,,True,True
100000004140487100,distributor,0.5,5,0.481635,Fans out to 10 recipients (263k KZT) against 1 payer — pattern consistent with a distribution layer.,3,False,1,10,24510.0,262600.0,10.713994288045695,7,60.70611980461447,,True,True
100000004140994100,terminal,1.0,6,0.293605,"Receives 19k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,18650.0,0.0,0.0,1,12.537810510610951,,True,True
100000004144536100,terminal,1.0,34,0.581039,"Receives 168k KZT from 4 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,4,0,168000.0,0.0,0.0,1,119650.52713315318,,True,True
100000004150593100,distributor,0.5333,2,0.609993,Fans out to 11 recipients (871k KZT) against 1 payer — pattern consistent with a distribution layer.,2,False,1,11,57000.0,871165.0,15.28359649122807,7,9306.672900331881,,True,True
100000004156082100,consolidator,0.5,2,0.856366,"Receives from 5 distinct payers (1 seed), 377k KZT; forwards 615% — signs of consolidation. Also matches: distributor.",1,False,5,26,377366.11,2319556.0,6.146699288921308,7,263783.60043573624,distributor,True,True
100000004158362100,terminal,1.0,0,0.505727,"Receives 12k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,12000.0,0.0,0.0,7,1433.6452648952343,,True,True
100000004159526100,peripheral,0.6,16,0.583361,"No role indicators: 4 payers, 4 recipients, 275k KZT in / 68k KZT out.",1,False,4,4,275037.0,68000.0,0.24723946232688693,8,108237.77785506367,,True,True
100000004160650100,distributor,0.5,36,0.514531,Fans out to 10 recipients (1.5M KZT) against 2 payers — pattern consistent with a distribution layer.,2,False,2,10,75100.0,1489827.0,19.83790945406125,1,3684.241682183791,,True,True
100000004167082100,cutoff,0.7,13,0.36034,Hop-4 node: onward transfers were not traced (export limit). Receives 13k KZT from 1 payer.,4,False,1,0,13300.0,0.0,,7,128.68881206282745,,False,True
100000004174835100,peripheral,0.9,74,0.061431,Known seed; no transfers above the export threshold observed in the covered period.,0,True,0,0,0.0,0.0,,0,0.0,,True,False
100000004177936100,cutoff,0.7,3,0.343714,Hop-4 node: onward transfers were not traced (export limit). Receives 10k KZT from 1 payer.,4,False,1,0,10000.0,0.0,,7,66.70948188324284,,False,True
100000004180097100,peripheral,0.6,18,0.516646,"No role indicators: 3 payers, 3 recipients, 105k KZT in / 48k KZT out.",1,False,3,3,104854.0,47800.0,0.4558719743643542,7,95851.68411140554,,True,True
100000004183610100,peripheral,0.6,14,0.367747,"No role indicators: 1 payer, 1 recipient, 22k KZT in / 915k KZT out.",3,False,1,1,22000.0,915000.0,41.59090909090909,7,177.0005538003559,,True,True
100000004184158100,terminal,1.0,3,0.472164,"Receives 204k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,203805.0,0.0,0.0,7,996.2707439029682,,True,True
100000004185681100,terminal,1.0,0,0.449121,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,10000.0,0.0,0.0,7,142.6340435458967,,True,True
100000004186824100,terminal,0.845,2,0.720985,"Receives 452k KZT from 2 payers, forwards 2%; outflow was traced (hop 1) — possible final recipient.",1,False,2,1,451700.0,7000.0,0.015497011290679655,7,455414.06615036953,,True,True
100000004188160100,peripheral,0.6,2,0.567747,"No role indicators: 2 payers, 5 recipients, 88k KZT in / 134k KZT out.",1,False,2,5,87862.0,133846.0,1.5233661878855478,7,81143.86258260114,,True,True
100000004192107100,terminal,1.0,5,0.604237,"Receives 25k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,25000.0,0.0,0.0,8,3396.4435899576456,,True,True
100000004192865100,terminal,1.0,51,0.461644,"Receives 67k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,66666.0,0.0,0.0,1,24315.08818294505,,True,True
100000004193835100,peripheral,0.6,2,0.1382,"No role indicators: 1 payer, 1 recipient, 47k KZT in / 5k KZT out.",0,True,1,1,47000.0,5000.0,,7,0.0,,True,False
100000004200745100,cutoff,0.7,12,0.551199,Hop-4 node: onward transfers were not traced (export limit). Receives 130k KZT from 1 payer.,4,False,1,0,130000.0,0.0,,9,5097.600020535553,,False,True
100000004206046100,terminal,1.0,2,0.584664,"Receives 11k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,11075.0,0.0,0.0,7,11201.300994006175,,True,True
100000004209339100,peripheral,0.6,15,0.536185,"No role indicators: 1 payer, 2 recipients, 138k KZT in / 238k KZT out.",2,False,1,2,138500.0,238500.0,1.7220216606498195,8,24461.203269128055,,True,True
100000004213658100,terminal,1.0,7,0.496052,"Receives 25k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,25347.0,0.0,0.0,1,25663.29493124499,,True,True
100000004217419100,peripheral,0.6,3,0.404202,"No role indicators: 2 payers, 1 recipient, 118k KZT in / 8k KZT out.",3,False,2,1,118200.0,7700.0,0.06514382402707276,7,996.4523680870792,,True,True
100000004218576100,terminal,1.0,7,0.497442,"Receives 26k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,26144.0,0.0,0.0,1,26470.240370949978,,True,True
100000004221668100,peripheral,0.6,8,0.49099,"No role indicators: 4 payers, 3 recipients, 1.1M KZT in / 731k KZT out.",2,False,4,3,1128300.0,731440.0,0.6482673047948241,1,53222.26096062815,,True,True
100000004222274100,cutoff,0.7,0,0.338187,Hop-4 node: onward transfers were not traced (export limit). Receives 16k KZT from 1 payer.,4,False,1,0,15500.0,0.0,,7,12.14447199205212,,False,True
100000004225615100,terminal,1.0,1,0.480383,"Receives 90k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,90000.0,0.0,0.0,1,10266.154982891463,,True,True
100000004226848100,terminal,1.0,5,0.719829,"Receives 302k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,301866.0,0.0,0.0,10,319871.14522041037,,True,True
100000004232712100,cutoff,0.7,4,0.313855,Hop-4 node: onward transfers were not traced (export limit). Receives 12k KZT from 1 payer.,4,False,1,0,12500.0,0.0,,7,14.306004999294926,,False,True
100000004235471100,cutoff,0.7,4,0.35022,Hop-4 node: onward transfers were not traced (export limit). Receives 180k KZT from 1 payer.,4,False,1,0,180000.0,0.0,,7,94.96326118531971,,False,True
100000004241142100,cutoff,0.7,0,0.34853,Hop-4 node: onward transfers were not traced (export limit). Receives 27k KZT from 1 payer.,4,False,1,0,27102.0,0.0,,7,23.023018383217686,,False,True
100000004254434100,terminal,1.0,7,0.512177,"Receives 44k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,44445.0,0.0,0.0,1,44999.61112633383,,True,True
100000004257714100,terminal,1.0,6,0.311065,"Receives 52k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,52220.0,0.0,0.0,1,35.105869429710665,,True,True
100000004260869100,cutoff,0.7,2,0.419015,Hop-4 node: onward transfers were not traced (export limit). Receives 10k KZT from 1 payer.,4,False,1,0,10000.0,0.0,,7,106.53864909320002,,False,True
100000004261340100,cutoff,0.7,0,0.399909,Hop-4 node: onward transfers were not traced (export limit). Receives 48k KZT from 1 payer.,4,False,1,0,48500.0,0.0,,7,205.12371764923694,,False,True
100000004263867100,cutoff,0.7,8,0.271383,Hop-4 node: onward transfers were not traced (export limit). Receives 9k KZT from 1 payer.,4,False,1,0,9000.0,0.0,,1,0.43531978027658047,,False,True
100000004265639100,cutoff,0.7,3,0.343548,Hop-4 node: onward transfers were not traced (export limit). Receives 10k KZT from 1 payer.,4,False,1,0,10000.0,0.0,,7,66.70948188324283,,False,True
100000004268036100,cutoff,0.7,8,0.270216,Hop-4 node: onward transfers were not traced (export limit). Receives 6k KZT from 1 payer.,4,False,1,0,5500.0,0.0,,1,0.26602875461346587,,False,True
100000004269433100,peripheral,0.9,15,0.057817,"No role indicators: 0 payers, 1 recipient, 0 KZT in / 1.4M KZT out.",0,True,0,1,0.0,1372000.0,,0,0.0,,True,False
100000004272302100,cutoff,0.7,0,0.35587,Hop-4 node: onward transfers were not traced (export limit). Receives 10k KZT from 1 payer.,4,False,1,0,10000.0,0.0,,7,34.89861837003303,,False,True
100000004278574100,peripheral,0.6,4,0.251477,"No role indicators: 1 payer, 1 recipient, 25k KZT in / 12k KZT out.",3,False,1,1,25000.0,12500.0,0.5,7,28.622024689477296,,True,True
100000004285800100,peripheral,0.6,3,0.433984,"No role indicators: 1 payer, 1 recipient, 5k KZT in / 15k KZT out.",2,False,1,1,5000.0,15000.0,3.0,10,1892.8741059317845,,True,True
100000004286573100,terminal,1.0,12,0.486199,"Receives 17k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,16590.0,0.0,0.0,1,16590.0,,True,True
100000004291560100,terminal,1.0,0,0.419428,"Receives 47k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,47190.0,0.0,0.0,7,40.124774388923456,,True,True
100000004291663100,cutoff,0.7,0,0.32651,Hop-4 node: onward transfers were not traced (export limit). Receives 25k KZT from 1 payer.,4,False,1,0,25000.0,0.0,,7,5.0881221751585715,,False,True
100000004292885100,terminal,1.0,6,0.327413,"Receives 113k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,112700.0,0.0,0.0,1,75.76467799173481,,True,True
100000004299488100,consolidator,0.6,0,0.820545,"Receives from 6 distinct payers (1 seed), 1.7M KZT; forwards 20% — signs of consolidation.",1,False,6,2,1749000.0,344999.0,0.19725500285877645,7,420772.04020182474,,True,True
100000004315838100,peripheral,0.6,4,0.559517,"No role indicators: 2 payers, 1 recipient, 50k KZT in / 18k KZT out.",1,False,2,1,50000.0,18000.0,0.36,10,26519.77581647212,,True,True
100000004318918100,terminal,1.0,15,0.700767,"Receives 76k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,75600.0,0.0,0.0,8,81375.88322018941,,True,True
100000004321983100,peripheral,0.6,8,0.297418,"No role indicators: 1 payer, 2 recipients, 11k KZT in / 36k KZT out.",3,False,1,2,10840.0,36200.0,3.339483394833948,1,427.83018618015933,,True,True
100000004325327100,transit,1.0,0,0.653503,"In 71k KZT / out 70k KZT (ratio 0.99), 100% forwarded within 2 days — pattern consistent with transit.",1,False,2,1,70817.0,70000.0,0.988463222107686,7,47957.54419145401,,True,True
100000004326224100,cutoff,0.7,4,0.344326,Hop-4 node: onward transfers were not traced (export limit). Receives 60k KZT from 1 payer.,4,False,1,0,60000.0,0.0,,7,68.66882399661564,,False,True
100000004330371100,peripheral,0.6,2,0.574308,"No role indicators: 2 payers, 2 recipients, 264k KZT in / 91k KZT out.",1,False,2,2,264171.0,90681.0,0.3432662934235779,7,131419.67731553206,,True,True
100000004331458100,terminal,1.0,63,0.545919,"Receives 250k KZT from 2 payers, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,2,0,250000.0,0.0,0.0,1,44660.696404801616,,True,True
100000004336228100,terminal,1.0,3,0.448365,"Receives 51k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,51407.0,0.0,0.0,7,343.5643636306724,,True,True
100000004336312100,peripheral,0.6,23,0.458261,"No role indicators: 3 payers, 2 recipients, 90k KZT in / 73k KZT out.",2,False,3,2,90415.0,72650.0,0.8035171155228668,7,9210.856426738901,,True,True
100000004340038100,peripheral,0.6,13,0.280002,"No role indicators: 1 payer, 1 recipient, 10k KZT in / 49k KZT out.",3,False,1,1,9978.0,49000.0,4.910803768290238,7,109.07558862250029,,True,True
100000004350094100,cutoff,0.7,3,0.347774,Hop-4 node: onward transfers were not traced (export limit). Receives 20k KZT from 1 payer.,4,False,1,0,20000.0,0.0,,7,83.31501540178603,,False,True
100000004351795100,distributor,0.6333,17,0.676419,Fans out to 14 recipients (1.7M KZT) against 3 payers — pattern consistent with a distribution layer.,1,False,3,14,118333.0,1715161.0,14.494359139039828,7,67527.84207687888,,True,True
100000004356593100,peripheral,0.6,0,0.356937,"No role indicators: 1 payer, 1 recipient, 50k KZT in / 10k KZT out.",2,False,1,1,50000.0,10000.0,0.2,7,713.5733152146022,,True,True
100000004358004100,distributor,0.5333,5,0.129641,Fans out to 11 recipients (981k KZT) against 0 payers — pattern consistent with a distribution layer.,0,True,0,11,0.0,980850.0,,0,0.0,,True,False
100000004360785100,terminal,1.0,2,0.638045,"Receives 95k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,94705.0,0.0,0.0,7,95785.03030585597,,True,True
100000004368189100,peripheral,0.6,11,0.231003,"No role indicators: 1 payer, 2 recipients, 385k KZT in / 28k KZT out.",3,False,1,2,384600.0,28200.0,0.07332293291731669,2,123.35477095458249,,True,True
100000004377043100,cutoff,0.7,23,0.339544,Hop-4 node: onward transfers were not traced (export limit). Receives 6k KZT from 1 payer.,4,False,1,0,5700.0,0.0,,7,55.24459980919283,,False,True
100000004379306100,cutoff,0.7,3,0.351888,Hop-4 node: onward transfers were not traced (export limit). Receives 15k KZT from 1 payer.,4,False,1,0,15000.0,0.0,,7,100.06422282486427,,False,True
100000004386258100,peripheral,0.6,12,0.603746,"No role indicators: 3 payers, 3 recipients, 62k KZT in / 40k KZT out.",2,False,3,3,61700.0,40000.0,0.6482982171799028,9,34244.137225671606,,True,True
100000004386286100,cutoff,0.7,12,0.557427,Hop-4 node: onward transfers were not traced (export limit). Receives 12k KZT from 1 payer.,4,False,1,0,12500.0,0.0,,9,6862.153873797859,,False,True
100000004386331100,peripheral,0.6,12,0.493659,"No role indicators: 1 payer, 2 recipients, 20k KZT in / 18k KZT out.",3,False,1,2,20000.0,17500.0,0.875,9,10979.9034692144,,True,True
100000004388209100,terminal,1.0,7,0.474255,"Receives 12k KZT from 1 payer, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,1,0,11800.0,0.0,0.0,1,11947.247413448964,,True,True
100000004388353100,terminal,1.0,15,0.750567,"Receives 63k KZT from 2 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,2,0,62960.0,0.0,0.0,8,37969.45221479319,,True,True
100000004388983100,peripheral,0.6,47,0.060175,"No role indicators: 0 payers, 2 recipients, 0 KZT in / 451k KZT out.",0,True,0,2,0.0,450816.0,,0,0.0,,True,False
100000004390333100,peripheral,0.6,0,0.516724,"No role indicators: 2 payers, 9 recipients, 65k KZT in / 506k KZT out.",1,False,2,9,64558.0,506500.0,7.845658167849066,7,46215.802820468685,,True,True
100000004394765100,peripheral,0.6,2,0.598118,"No role indicators: 3 payers, 2 recipients, 604k KZT in / 82k KZT out.",1,False,3,2,603844.0,82500.0,0.13662469114539516,7,462010.62747621146,,True,True
100000004398811100,peripheral,0.6,18,0.300398,"No role indicators: 1 payer, 3 recipients, 426k KZT in / 1.0M KZT out.",2,False,1,3,426000.0,1040672.0,2.4428920187793426,1,9225.241289245443,,True,True
100000004399686100,terminal,1.0,25,0.531639,"Receives 806k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,806000.0,0.0,0.0,1,24477.44032035117,,True,True
100000004400305100,consolidator,0.7,0,0.733923,"Receives from 7 distinct payers, 223k KZT; forwards 999% — signs of consolidation. Also matches: distributor.",2,False,7,82,222800.0,5830181.0,26.167778276481148,7,4960.646520751499,distributor,True,True
100000004400361100,terminal,1.0,18,0.487622,"Receives 10k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,10000.0,0.0,0.0,7,2174.4815427798435,,True,True
100000004400480100,cutoff,0.7,11,0.250954,Hop-4 node: onward transfers were not traced (export limit). Receives 22k KZT from 1 payer.,4,False,1,0,21700.0,0.0,,2,6.949321183179783,,False,True
100000004403548100,cutoff,0.7,3,0.328812,Hop-4 node: onward transfers were not traced (export limit). Receives 5k KZT from 1 payer.,4,False,1,0,5000.0,0.0,,7,33.35474094162142,,False,True
100000004403641100,cutoff,0.7,1,0.39506,Hop-4 node: onward transfers were not traced (export limit). Receives 172k KZT from 1 payer.,4,False,1,0,171500.0,0.0,,8,0.6540338797645374,,False,True
100000004403675100,peripheral,0.6,21,0.59784,"No role indicators: 4 payers, 5 recipients, 183k KZT in / 265k KZT out.",1,False,4,5,182980.0,264699.0,1.4466007213903158,7,92793.55815427624,,True,True
100000004407753100,peripheral,0.6,23,0.354958,"No role indicators: 1 payer, 1 recipient, 250k KZT in / 100k KZT out.",3,False,1,1,250000.0,100000.0,0.4,7,2436.1181114041615,,True,True
100000004408683100,terminal,1.0,2,0.703859,"Receives 113k KZT from 2 payers, forwards 0%; outflow was traced (hop 1) — possible final recipient.",1,False,2,0,112919.68,0.0,0.0,7,87146.8300625692,,True,True
100000004410489100,terminal,1.0,13,0.487177,"Receives 54k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,54000.0,0.0,0.0,7,2124.6517472218015,,True,True
100000004417753100,terminal,1.0,3,0.544206,"Receives 192k KZT from 2 payers, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,2,0,192099.0,0.0,0.0,7,1209.090764729108,,True,True
100000004418967100,cutoff,0.7,1,0.473352,Hop-4 node: onward transfers were not traced (export limit). Receives 100k KZT from 1 payer.,4,False,1,0,100000.0,0.0,,8,190.24830135367984,,False,True
100000004420041100,peripheral,0.6,12,0.357493,"No role indicators: 1 payer, 7 recipients, 70k KZT in / 652k KZT out.",3,False,1,7,69638.0,651830.0,9.360263074758034,7,465.40617337157914,,True,True
100000004424023100,peripheral,0.6,2,0.529113,"No role indicators: 1 payer, 1 recipient, 50k KZT in / 100k KZT out.",2,False,1,1,50000.0,100000.0,2.0,9,14628.339934666647,,True,True
100000004433250100,cutoff,0.7,0,0.322618,Hop-4 node: onward transfers were not traced (export limit). Receives 8k KZT from 1 payer.,4,False,1,0,8000.0,0.0,,7,1.7038863763305547,,False,True
100000004435304100,terminal,1.0,19,0.376346,"Receives 26k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,26200.0,0.0,0.0,1,455.85935633275295,,True,True
100000004441291100,terminal,1.0,5,0.657218,"Receives 20k KZT from 1 payer, forwards 0%; outflow was traced (hop 2) — possible final recipient.",2,False,1,0,20000.0,0.0,0.0,10,13714.680894831781,,True,True
100000004445291100,terminal,1.0,26,0.450701,"Receives 20k KZT from 1 payer, forwards 0%; outflow was traced (hop 3) — possible final recipient.",3,False,1,0,19500.0,0.0,0.0,7,376.2103396166712,,True,True
